id,video_title,thumbnail_text,comment_text,img,label,split
12743,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,"cả đế chế mafia, 14K ,tam liên đều mạng lưới đều bên đó nghĩ sao mà mấy khưa vào cmt bảo đi chơi quài có thấy gì đâu 🤣 đúng pro",vid_0055.jpg,Hate Speech,train
10460,Sát hạch lái xe nước bạn có bác nào dám thử không? #hoclaixe #hoclaixeoto #trungtamsathach #sathachlaixe,THI SÁT HẠCH LÁI XE TẠI NƯỚC BẢN,nùi như tiến tiến như nùi🤣,vid_0066.jpg,Normal,train
15015,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,toàn kiểu nhất quan hệ nhì tiền tệ thì có gì đâu mà phải bàn luận nhiều,vid_0053.jpg,Normal,train
3194,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,Hiệp hội xăng dầu làm gì ĐC nó😂😂😂,vid_0068.jpg,Offensive,train
953,Campuchia đơn độc giữa chiến sự: Cái giá quá đắt cho sai lầm của ông Hun Sen! #tintuc #yeunuocvietnam #chinhtrithegioi #tiktoknews #thoisu #tinnong #xuhuong,TIN CHIẾN SỰ CAMPUCHIA ĐÓN ĐỘC GIỮA XUNG ĐỘT VỚI,Yên tâm . Có anh cả TQ mà 😂😂 nó bơm cho 1 ít khí tài mà mừng rỡ,vid_0092.jpg,Offensive,train
9782,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,giờ ông này ở ngoài đường rồi,vid_0016.jpg,Offensive,train
15063,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,con ong chau cha mới làm ở nhà đài chứ mấy ông tài năng đi chạy grap hết rồi,vid_0053.jpg,Offensive,train
4274,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”",Việt Nam là như vậy đấy lúc nào không nói lúc nào xong rồi mới nói đúng là chán cán bộ thì sướng Dân thì khổ @@,vid_0010.jpg,Hate Speech,train
9023,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,ăn tục nói phét. ăn toàn đồ thùng giác,vid_0016.jpg,Offensive,train
1577,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",nói cái mẹ gì lập bập.éo hiểu gì hết,vid_0004.jpg,Offensive,train
2452,Giải mã lệnh cấm xe máy: 3 Mỏ vàng đầu tư sắp xuất hiện tại Hà Nội #genzcapital #news #xuhuong #hà_nội,GIẢI MÃ GIẢI MÃ LỆNH CẤM XE MÁY: 3 MỎ VÀNG ĐẦU TƯ SẮP XUẤT HIỆN TẠI HÀ NỘI @genzcapital,Nguồn những ảnh này ở đâu vậy mọi người,vid_0067.jpg,Normal,train
13222,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Cái thằng này rồi hơi nói nhiều,vid_0053.jpg,Offensive,train
6258,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Nếu là tui phải kiêu con đó lên chửi cho đã cái đưng mới chịu,vid_0090.jpg,Hate Speech,train
2234,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",Nói kiểu như sắp khóc ấy nhỉ 😂😂😂,vid_0004.jpg,Offensive,train
16421,"Từ 26/7, TP HCM sẽ cấm nhiều loại xe lưu thông trên đường Lê Thánh Tôn #ThuVienPhapLuat #TVPL #Learnontiktok #Hoccungtiktok",ĐƯỜNG LÊ THÁNH TÔN ĐƯỜNG NGUYỄN HUỆ Ngày đăng: 23/07/2025 THƯ VIỆN PHÁP LUẬT TỪ 26/7/2025 TP HCM SẼ CẤM NHIỀU LOẠI XE LƯU THÔNG TRÊN ĐƯỜNG LÊ THÁNH TÔN,@February,vid_0088.jpg,Normal,train
16284,"Từ 26/7, TP HCM sẽ cấm nhiều loại xe lưu thông trên đường Lê Thánh Tôn #ThuVienPhapLuat #TVPL #Learnontiktok #Hoccungtiktok",ĐƯỜNG LÊ THÁNH TÔN ĐƯỜNG NGUYỄN HUỆ Ngày đăng: 23/07/2025 THƯ VIỆN PHÁP LUẬT TỪ 26/7/2025 TP HCM SẼ CẤM NHIỀU LOẠI XE LƯU THÔNG TRÊN ĐƯỜNG LÊ THÁNH TÔN,Vậy mấy chú csgt phải chạy xe điện làm gương đi 😌,vid_0088.jpg,Offensive,train
13279,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,đúng gen Z quá tốt😂,vid_0053.jpg,Normal,train
7984,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,Mấy đứa pbvm đâu rồi. Cmt ở đây xem 😂😂,vid_0009.jpg,Hate Speech,train
6498,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Lại là mẹ thiên hạ,vid_0090.jpg,Offensive,train
8710,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,mày về bốc mộ cả dòng họ mày qua bển luôn nhé,vid_0016.jpg,Hate Speech,train
5118,Mọi người cùng lên tiếng thôiiii | Sân bay Việt nam tệ thế nào?!? #LuciaTrinh #fyp,Âm ảnh mang tên Sân bay Việt Nam,"Thật sự, cảm ơn bạn đã lên tiếng, đa số mỗi người việt nam điều cảm nhận được những vấn đề này",vid_0059.jpg,Hate Speech,train
2827,Giữa thủ đô mà lộng hành quá 😨 #xahoi #phapluat #batdongsan #chungcu #giangho #hanoi #plxhvn #phapluatxahoi,Giữa thử đồ mà lòng hành quá 😔😔😔 youtube.com/@plxhvnl,dễ c kia nói dối là nhà của c đấy lắm,vid_0054.jpg,Offensive,train
283,#stanleymeyer #jeffreybradstreet #drsebi #alfredobowman #eugenemallove,NHỮNG CÁI CH*T BÍ ẨN,"Một ví dụ thực tế là ""Xăng Pha Chì"" 😢",vid_0064.jpg,Normal,train
12611,Đi xe máy mà không có bằng lái bị phạt bao nhiêu tiền #LearnOnTikTok #Hoccungtiktok #TVPL #ThuVienPhapLuat,"BỘ GTVT MOT CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc GIẤY PHÉP LÁI XE/DRIVER'S LICENSE Họ tên/Full Name So/No: Ngày sinh/ Date of Birth: Quốc tịch/ Nationality: Nơi cư trú Addresk ngày date tháng/month nămlyear Hang/Class: Có giá trị đến/ Expires: Chữ ký đñu/signed, sealed THƯ VIÊN PHÁP LUẬT Ngày đăng: 17/07/2025 ĐI XE MÁY KHÔNG CÓ BẰNG LÁI BỊ PHẠT BAO NHIÊU TIỀN?","nếu quên đem bằng lái, có bảng điện tử trên vneid có bị phạt không ạ",vid_0070.jpg,Normal,train
7170,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,cho chúng nó lên đồn đi ạ,vid_0009.jpg,Hate Speech,train
1024,Chagee Việt Nam bị phạt 60 triệu đồng vì phát tán 'đường lưỡi bò' #tiinnews #chageevietnam #chagee,Chagee Việt Nam bị phạt 60 triệu đồng vì phát tán 'đường lưỡi bò',Chưa làm ăn dk gì luôn á 😆😆😆😆,vid_0071.jpg,Normal,train
11024,Trả lời @Huongbaby  GỬI ĐẾN MẤY ĐỨA HAY PHÂN BIỆT VÙNG MIỀN PARKY #parky #phanbietvungmien #bocphot #dramashowbiz #nhathaibiettuot #theanh28,Trả lời bình luận của Huongbaby NHẸT THẰNG PARKY Gửi đến mấy cái đứa Phân biệt vùng miền PARKY,nhà nước giờ phải nói đến vấn đề này. đứa nào nói phạt nặng luôn xem còn đứa nào dám,vid_0008.jpg,Hate Speech,train
2318,"Gia thế Khủng"" khiến Mailisa trở nên Giàu Có !  #mailisa #hoangkimkhanh #bepan0dongmailisa #mailisa26nam",Mailisa Gia Thế Khủng Hèn Chỉ Giàu !!,Oh . Sắp tới bị bế thì nó khác hẵng 😏😏😏 ( coi đi ),vid_0015.jpg,Hate Speech,train
12826,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,rủ tủn cùi bắp qua cam để bị bắt cóc đi a 🤭,vid_0055.jpg,Offensive,train
12717,Đâu mới là sự thật??? #showbiz100do #doandibang #vbiz #giaitri #tintuc,Cư dân mạng thắc mắc: Đâu mới là lý do khiến Đoàn Di Băng bỏ học đại học?,Diễn viên ở tầm vụ trụ,vid_0019.jpg,Offensive,train
1176,"Còn bạn, bạn xài bao nhiều tiền một ngày? #lehunganh #sharkhunganh #dalostudio #LearnOnTikTok #startup #business",MỘT NGÀY KHÔNG NỢ KHÔNG ÁP LỰC SHARK HÙNG ANH XÀI BAO NHIÊU TIỀN,Vâng vẫn là tư tưởng tối phải đi nhậu 😁😁😁,vid_0027.jpg,Normal,train
5618,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,người phụ nữ thế chị này phá hại tài sản của người khác lại mời chị lên phường rồi,vid_0090.jpg,Hate Speech,train
5786,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,quay mặt nó lại khéo con đó cặp bồ ý chứ,vid_0090.jpg,Hate Speech,train
821,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,Cãi nhau nhiều làm gì. Mỗi ng nhìn lại bản thân để sống tốt. Nếu có thể thì làm việc gì tốt cho nước cho dân thì cứ làm thôi. Nhân quả k chừa ai đâu. ☺️,vid_0035.jpg,Normal,train
15657,Cuộc chiến chip bán dẫn: chuyện gì đang xảy ra và tương lai nào cho Việt Nam? #trungquoc #hoaky #kinhtethegioi #kinhte #tintuc #LearnOnTikTok,Không có văn bản nào trong hình ảnh.,Video đỉnh vãi 😳😳,vid_0012.jpg,Normal,train
14720,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Con Lê Bống mà nó còn vào được VTV ngán cle,vid_0053.jpg,Offensive,train
4280,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”",đã sai rồi mà còn nói cơ quan nhà nước nữa thì thua,vid_0010.jpg,Hate Speech,train
668,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,thật sự ngoài Bắc dù giàu có nhưng cứ bào được người khác đồng nào là họ cứ bào thôi,vid_0035.jpg,Hate Speech,train
5124,Mọi người cùng lên tiếng thôiiii | Sân bay Việt nam tệ thế nào?!? #LuciaTrinh #fyp,Âm ảnh mang tên Sân bay Việt Nam,Đúng nha. M đi từ úc có mang thịt bò về là bị dịnh lại vòi tiền thẳng thừng luôn. Nhân viên hải quan nói chuyện cộc lốc tưởng đâu là cha là mẹ ko đó,vid_0059.jpg,Hate Speech,train
840,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,nói rất đúng em ạ ..,vid_0035.jpg,Normal,train
719,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,"dân bắc sống lợii ích cá nhân, mồm suốt ngày ra rả đạo lý nhưng sống thì ngược lại",vid_0035.jpg,Hate Speech,train
1790,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",Lên kế hoạch rồi đặn gạt người VN mình rồi bồ ơi làm ăn sao không nói rõ,vid_0004.jpg,Normal,train
1877,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",Tự ông làm chứ ai mà làm gi ông,vid_0004.jpg,Normal,train
6148,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,X20 lên chứ 500 ỉa vào🤣🤣🤣🤣,vid_0090.jpg,Offensive,train
8931,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,có tiền thuê nhà ko mà đòi mua đất chôn ba m,vid_0016.jpg,Offensive,train
9719,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,ở rần kho đạn hả,vid_0016.jpg,Offensive,train
15534,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Toàn bọn có thuộc chữ cái đâu,vid_0053.jpg,Hate Speech,train
14136,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Gen Z giờ có xem VTV đâu 🤪,vid_0053.jpg,Normal,train
10710,"Sự việc xảy ra từ ngày 15/7 và hiện tại mình vẫn chưa được trả lại đồ, chỉ biết duy nhất thông tin của chị này là stk . Mình đã chuyển khoản tổng cộng 6 lần để xin lại và để lại cả sđt . Sạc chính hãng zin nên kh rẻ đâu , mình cũng chỉ muốn tìm lại đồ đã mất thôi!!! #xuhuong #tiktok  #pfy #happycafe #hanoi #royalcity",Mượn sạc của quán mình xong cuộn cất luôn vào túi. Mình biết được mỗi stk nên chuyển mấy lần xin lại sạc nhưng kh được hồi âm. Nhờ mng tìm giúp em với 😭😭😭,Quán đã ck mất tiền để nt đòi xạc rồi mà ko biết đg trả lại thì biết là cố tình lấy ko muốn trả r. Có ai ck là t bay vô đọc liền rồi ở đó mà quên ko đọc,vid_0075.jpg,Offensive,train
10337,Sát hạch lái xe nước bạn có bác nào dám thử không? #hoclaixe #hoclaixeoto #trungtamsathach #sathachlaixe,THI SÁT HẠCH LÁI XE TẠI NƯỚC BẢN,Đây lái xe gì chứ bằng lái bình thường B1-B2 ai thì này đậu tao đi đầu xuống đất,vid_0066.jpg,Offensive,train
9695,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Quên dì cũng được đừng quên cọi nguồn 🥺,vid_0016.jpg,Normal,train
4127,Không đùa được với giới tinh hoa đâu nhé #xuhuong #giau  #tinhhoa #xahoi,ngành công nghiệp 194 tỷ đô trên 1 năm đấy,chuyện này ngta đã biết từ lâu. sử dụng điện miễn phí và án ảnh nhất là ông chế xe chạy bằng nước,vid_0065.jpg,Normal,train
4714,Mất điện vì AI. #hoangnamtien #giaotien #LearnOnTikTok #AI #congnghe,MẤT ĐIỆN VÌ AI,đơn giản bộ não con người tạo ra tất cả,vid_0056.jpg,Normal,train
11279,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,Vẫn câu nói đó....Khỏi cần test.,vid_0062.jpg,Normal,train
14481,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,phá vtv r,vid_0053.jpg,Hate Speech,train
6153,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,bố đời thiên hạ.coi bà này làm ở cơ quan nào,vid_0090.jpg,Offensive,train
9873,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,có nhà ở chưa mà là giữ vậy,vid_0016.jpg,Normal,train
2363,Giá Bất động sản Hà nội đang bị điên? Chính phủ sẽ làm gì để kích thích cho thị trường BĐS? #batdongsanhanoi #kinhtethitruong #dautubatdongsan #datdaugiahanoi #batdongsan #chungcu #noxh #nhaoxahoi,Giá Bds Hà Nội đang bị điên??,thực sự quá đáng sợ 😢 lương thì thấp mà giá tăng phi mã,vid_0040.jpg,Offensive,train
10553,"Sự việc xảy ra từ ngày 15/7 và hiện tại mình vẫn chưa được trả lại đồ, chỉ biết duy nhất thông tin của chị này là stk . Mình đã chuyển khoản tổng cộng 6 lần để xin lại và để lại cả sđt . Sạc chính hãng zin nên kh rẻ đâu , mình cũng chỉ muốn tìm lại đồ đã mất thôi!!! #xuhuong #tiktok  #pfy #happycafe #hanoi #royalcity",Mượn sạc của quán mình xong cuộn cất luôn vào túi. Mình biết được mỗi stk nên chuyển mấy lần xin lại sạc nhưng kh được hồi âm. Nhờ mng tìm giúp em với 😭😭😭,"Nó nghĩ người cho mượn bận bán lu bu k nhớ nên cuỗm á, giờ ra đường sợ thật nhìn sạch sẽ sang trọng vậy chứ sơ hở là chôm chỉa",vid_0075.jpg,Offensive,train
11665,Vì sao người dân căng băng rôn đất TMDV? #DoctorHousing #metub,Vì sao người dân cẳng bằng rộn đặt TMDV?,vậy là hình thức lừa đảo rồi.,vid_0058.jpg,Offensive,train
594,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,"Sợ ông vịn vương lắm, từ điện thoại, siêu thị, oto. Cứ mua là lỗ,",vid_0048.jpg,Offensive,train
6607,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Mặc áo thấy huy hiệu đó chắc làm bên ngân hàng . Hỏi bà con gần nhà là biết ấy mà,vid_0090.jpg,Normal,train
15561,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,toàn con ông cháu cha học hết cấp 3 lấy bằng giả chó vào làm thôi,vid_0053.jpg,Offensive,train
12474,Đi máy bay riêng thăm nhà tỷ phú Mỹ ở ngoài hòn đảo 🛩️🏖️ #vuongpham #fastboy #BambooFamily #longervideos,ĐI CHUYẾN NÀO,má đã giàu rồi còn khiêm tốn còn hơn mấy đứa tiền thì ko có mà toàn phông bạt😩,vid_0038.jpg,Offensive,train
1532,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",nói j nãy giờ t đéo hiểu. léo lưỡi mà nói j trời,vid_0004.jpg,Offensive,train
8425,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,"Người Mỹ thì họ sướng thật, nhưng mà người tệ nạn, phản Quốc sống lưu vong khổ như cờ hó ấy chớ…",vid_0016.jpg,Offensive,train
16211,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,đừng mang sang việt k lại giống như phào đài vô địch b52 của mỹ đấy😂,vid_0028.jpg,Normal,train
5399,Người Hàn có racist không?,"Người Hàn có Racist"" không?","Mẽo nó bảo hàn câm là phải câm, có khi chưa kịp bảo cút ra chỗ khác, đã nằm 1 góc rồi.😏 Th.uộc địa của mẽo mà 😂",vid_0032.jpg,Hate Speech,train
4019,Không hiểu đi đứng kiểu gì! #suckhoedoisong #tintuc #thinhhanh #giaitritiktok #trending,NINJA LEAD BẺ LÁI THẦN SẦU... KHÔNG THÈM NHÌN AI! VÀ CÁI KẾT HÚ VÍA,Kết luận ra đường ko nên đi chậm👌👌👌,vid_0051.jpg,Normal,train
16148,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,"Không có đối thủ kkkkkkk , a trai này chắc chỉ xem thời sự của meo😅😅😅😅😅",vid_0028.jpg,Offensive,train
1357,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",éo ai tin ông đâu.😌,vid_0004.jpg,Offensive,train
