id,video_title,thumbnail_text,comment_text,img,video,label
13548,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Thủ tướng mới đổi sang họ vợ .bố này đéo biết,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
4418,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”",kêu gì . đã sai phải làm,dataset/images/vid_0010.jpg,dataset/videos/vid_0010.mp4,Normal
8338,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Chúng mày về bốc mộ họ hàng đồng đội nhà chúng mày sang đó đi 🤣🤣🤣🤣🤣,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
3272,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,"xe điện dễ cháy nổ, pin nó còn ô nhiễm hơn 🥺",dataset/images/vid_0068.jpg,dataset/videos/vid_0068.mp4,Normal
15524,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Đéo hiểu bọn vtv nó bị nào,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Hate Speech
15731,Cuộc chiến chip bán dẫn: chuyện gì đang xảy ra và tương lai nào cho Việt Nam? #trungquoc #hoaky #kinhtethegioi #kinhte #tintuc #LearnOnTikTok,Không có văn bản nào trong hình ảnh.,Tại sao lại là việt nam nhủ,dataset/images/vid_0012.jpg,dataset/videos/vid_0012.mp4,Normal
8913,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,rồi bố anh có đất ở nghĩa trang để ở có chim hót mà sao anh không có nhà để chú còn vô gia cư,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
15549,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"con ông cháu cha đưa vào làm, nó chả thế. Mấy nữa nó còn đổi cả tên Nước ấy chứ",dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Hate Speech
15048,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Kiểu này là xin việc ko bằng năng lực mà bằng quan hệ và tiền rôi,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
6207,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,"ô shipper đậu xe bố đời,cố tình nên người ta mới cú",dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
12215,thấy gì sao câu chuyện của trà sữa Chagee và tụi yêu nước mõm #trasuachagee #hoangsatruongsalacuavietnam  #yeunuocmom #trasuachageeduongluoibo #yeunuocdochai,trà sữa chagee yêu nước mơm,"nói thật chứ đứa nào uống thì 1 là cốt phản phúc, 2 là ham ăn hốt uống thôi. hết",dataset/images/vid_0078.jpg,dataset/videos/vid_0078.mp4,Offensive
4192,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”","Đã đút để đc xây trái phép thì xác định đc ngày nào hay ngày đó thôi, chứ kêu cái gì🤣",dataset/images/vid_0010.jpg,dataset/videos/vid_0010.mp4,Offensive
292,#stanleymeyer #jeffreybradstreet #drsebi #alfredobowman #eugenemallove,NHỮNG CÁI CH*T BÍ ẨN,Nếu có công nghệ vượt bậc thì chỉ có nhà nước xài hoặc ăn mảnh,dataset/images/vid_0064.jpg,dataset/videos/vid_0064.mp4,Normal
209,#stanleymeyer #jeffreybradstreet #drsebi #alfredobowman #eugenemallove,NHỮNG CÁI CH*T BÍ ẨN,"😂 xe điện gây ô nhiễm hơn xe xăng , ôi cái đ!t moẹ .",dataset/images/vid_0064.jpg,dataset/videos/vid_0064.mp4,Offensive
12861,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,E về đi e ở đó mà nc là coi chừng,dataset/images/vid_0055.jpg,dataset/videos/vid_0055.mp4,Offensive
12858,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,Vậy mới gọi là đất nước bù nhìn,dataset/images/vid_0055.jpg,dataset/videos/vid_0055.mp4,Hate Speech
11921,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,Đây là tiếng lòng của dân. Chú nói quá đúng rõ ràng chi tiết quá hay👍,dataset/images/vid_0077.jpg,dataset/videos/vid_0077.mp4,Normal
16435,"Từ 26/7, TP HCM sẽ cấm nhiều loại xe lưu thông trên đường Lê Thánh Tôn #ThuVienPhapLuat #TVPL #Learnontiktok #Hoccungtiktok",ĐƯỜNG LÊ THÁNH TÔN ĐƯỜNG NGUYỄN HUỆ Ngày đăng: 23/07/2025 THƯ VIỆN PHÁP LUẬT TỪ 26/7/2025 TP HCM SẼ CẤM NHIỀU LOẠI XE LƯU THÔNG TRÊN ĐƯỜNG LÊ THÁNH TÔN,@Tui,dataset/images/vid_0088.jpg,dataset/videos/vid_0088.mp4,Normal
6351,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,có tý tiền là khinh người kinh họ hàng luôn từ trước đến nay ai giàu hay khá đều thế đến 70%,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
6767,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,1 hành động thật phản cảm,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Normal
7366,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,Toàn mấy thằng phản động nó nói vậy thôi chứ,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Hate Speech
8291,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Đói thối mồm.có tiền ăn ko bày đặt mày,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
6595,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,có gì thì nhẹ nhàng với nhau thì có sao đâu đâu cứ phải vậy mới được,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Normal
4972,Mọi người cùng lên tiếng thôiiii | Sân bay Việt nam tệ thế nào?!? #LuciaTrinh #fyp,Âm ảnh mang tên Sân bay Việt Nam,"Nó tệ , thái độ, lâu, không thân thiện. Đồ ăn uong giá trên trời mà vị thua Trần gian .3 điểm 🤣🤣",dataset/images/vid_0059.jpg,dataset/videos/vid_0059.mp4,Hate Speech
8863,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,chỉ có một câu chú nói nghe chứ bên mỹ mà nói tiếng việt nam bẩn đất nước,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
14129,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,chuẩn.,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Hate Speech
15577,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"Từ vụ quay chụp lễ 30/4 là thấy rồi. chuyên môn yếu kém, năng lực không đủ, chưa nói chuyện có bớt xén ngân sách hay ko . chán😔",dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
11230,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,Cỡ này mà vẫn cố đến sự kiện chịu thật,dataset/images/vid_0062.jpg,dataset/videos/vid_0062.mp4,Offensive
6520,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,ăn mặc đẹp chỉ zậy trời,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Normal
4802,Mất điện vì AI. #hoangnamtien #giaotien #LearnOnTikTok #AI #congnghe,MẤT ĐIỆN VÌ AI,Thời buổi giờ mà sợ mất điện 🤣,dataset/images/vid_0056.jpg,dataset/videos/vid_0056.mp4,Normal
3793,Không hiểu đi đứng kiểu gì! #suckhoedoisong #tintuc #thinhhanh #giaitritiktok #trending,NINJA LEAD BẺ LÁI THẦN SẦU... KHÔNG THÈM NHÌN AI! VÀ CÁI KẾT HÚ VÍA,bà đó cũng đủ tuổi rồi đi là vừa,dataset/images/vid_0051.jpg,dataset/videos/vid_0051.mp4,Hate Speech
15819,Cuộc chiến chip bán dẫn: chuyện gì đang xảy ra và tương lai nào cho Việt Nam? #trungquoc #hoaky #kinhtethegioi #kinhte #tintuc #LearnOnTikTok,Không có văn bản nào trong hình ảnh.,Nước ta ngành trồng trọt và ve chai trùm 👌,dataset/images/vid_0012.jpg,dataset/videos/vid_0012.mp4,Offensive
7150,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,Nên đề nghị tt cấm,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Hate Speech
9747,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,T tưởng nó biết nói tiếng mỹ chớ...🙃,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Normal
14156,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"không bao giờ có đính chính và xin lỗi đâu, rồi sẽ vào dĩ vãng giống cái vụ xe của VTV gây tai nạn giao thông ấy mà, người ta làm truyền thông người ta biết, đâu lại vào đó,thời gian sẽ giải quyết hết 😂😂😂😂😂",dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
8137,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Việt Nam! Có thằng bố mày đấy,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
765,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,"Đó là người nam họ thoáng hơn, nên họ sẽ ko tính toán từng chút",dataset/images/vid_0035.jpg,dataset/videos/vid_0035.mp4,Normal
14411,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"Lý do tại sao bây giờ có quá nhiều nguời viết sai lỗi chính tả.Không chỉ gen Z đâu em.Cả những thế hệ 7X,8X trên tiktok này,ai cũng có thể làm KOL được,nói đạo lý nhưng sai chính tả,thật sự rất khó chịu.",dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
13481,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"Lỗi thì các bạn nhắc nhở, góp ý như ad video này thôi, tôi thấy các bạn dùng từ kinh khủng vs coi thường quá.Tôi lo cho các bạn đó, cmt dạo thì cũng có chừng mực thôi👌",dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
9853,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,đóng tiền nhà trưa ný,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Normal
6059,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Cho cái cho đực là vậy đó,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Hate Speech
2921,Giữa thủ đô mà lộng hành quá 😨 #xahoi #phapluat #batdongsan #chungcu #giangho #hanoi #plxhvn #phapluatxahoi,Giữa thử đồ mà lòng hành quá 😔😔😔 youtube.com/@plxhvnl,trời nhà người ta có giấy tờ mà cướp được à 😂,dataset/images/vid_0054.jpg,dataset/videos/vid_0054.mp4,Normal
6032,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,đi học lại trí thức đi bà nội..,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
7340,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,bắt hết bọn phân biệt vùng miền đi cho đất nước rộng trỗ 😅,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Hate Speech
470,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,Có người bào” giàu nhất Việt Nôm” có 27 tỷ sao phải để cho Bà mẹ bầu trải qua cùng cực vậy? Tội cho đưa bé chưa sinh ra đã phải …!,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Normal
13419,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Vụ duyệt binh hình ảnh sắc nét ghê,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
8232,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,niềm kiêu hãnh của tộc làm móng giò à 🤡,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Hate Speech
13182,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Đến cả họ tên thủ tướng còn đánh sai thì tôi cũng đến chịu. 😂,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
12956,"Trả lời @dmcs57 Quân Cảnh VNCH (Ngụy), có chức năng tương tự như Kiểm Soát Quân Sự của QĐNDVN hiện nay Video chỉ mang tính chất lịch sử, KHÔNG tiếp tay hay ủng hộ cho các tổ chức, cá nhân thuộc chế độ cũ và phản động ⚠️ #xuhuong #militarypolice #arvn #lichsu #repcomment #reply #military #vietnam #viral #xuhuongtiktok",Trả lời bình luận của dmeo57 làm quần cảnh vnch dc ko,chó ngụy,dataset/images/vid_0043.jpg,dataset/videos/vid_0043.mp4,Hate Speech
6949,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,😳😳😳😳😳😳 cái nết đánh chết cái đẹp,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Normal
15672,Cuộc chiến chip bán dẫn: chuyện gì đang xảy ra và tương lai nào cho Việt Nam? #trungquoc #hoaky #kinhtethegioi #kinhte #tintuc #LearnOnTikTok,Không có văn bản nào trong hình ảnh.,ko biết những case study như v thì mình có thể đọc hay tìm hiểu ở đâu nhỉ? mn có thể recommend sách hoặc các đầu báo đc ko? cảm ơn mn 🥰,dataset/images/vid_0012.jpg,dataset/videos/vid_0012.mp4,Normal
12201,thấy gì sao câu chuyện của trà sữa Chagee và tụi yêu nước mõm #trasuachagee #hoangsatruongsalacuavietnam  #yeunuocmom #trasuachageeduongluoibo #yeunuocdochai,trà sữa chagee yêu nước mơm,Tụi nó có não đâu mà nói,dataset/images/vid_0078.jpg,dataset/videos/vid_0078.mp4,Hate Speech
6220,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,mang đồ đồng phục làm việc trong cơ quan hẳn hỏi.có cả bản tên đồ .có ăn học mà hành động như thế á ní,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
13180,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,😂 chắc sáp nhập họ cho Thu Tuog 😂,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
531,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,có 27 tỷ thì coi như cũng sướng được nửa đời rồi. vô tư lên coi đó làm bài học để làm lại từ đầu,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Normal
11443,"Việt Nam Flex có nhiều người giỏi, nhưng đa số ở nước ngoài","Việt Nam Flex nhiều người giỏi, nhưng đa số ở nước ngoài",nhiều yếu tố lắm bác.như ở e.mấy e học bách khoa ra.đi làm toàn bị đì thôi.trình độ và nhận thức có nhưng mà bị chèn ép nhiều,dataset/images/vid_0007.jpg,dataset/videos/vid_0007.mp4,Normal
7954,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,chỉ chờ có thế :)),dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Normal
6896,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,sao lại có một người ăn mặc đẹp mà lại có hành động vậy chứ,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
9414,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Việt Nam tươi tốt mà chê,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Normal
9691,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,vậy là sắp đi rồi hay sao mà nói về đất la mã ko vậy 11😜,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Normal
11247,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,Chơi với toàn anh lớn ko cắn tý mới là lạ chuyện đó là bình thường,dataset/images/vid_0062.jpg,dataset/videos/vid_0062.mp4,Normal
7585,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,"đang sợ sụp chế độ mà chưa biết sử lý thế nào, nan giải",dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Hate Speech
7923,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,Nói đúng chứ có nói sai đâu,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Normal
10091,Nói không cho con đi học – bị coi là nổi loạn. Nhưng không ai dám hỏi: trường học còn hợp thời không?#nuoiconxuatchung #nuoiconkhoahoc #education #xuhuong #chame #daycon #nuoicon #yeuthuong #chamethongthai #viral #fyp #phattrienbanthan,REAL EDUCATION STARTS #nuoidayconxuatchung KHÔNG CHO CON ĐI HỌC BỊ COI LÀ NỔI LOẠN NHƯNG TRƯỜNG HỌC CÓ CÒN HỢP THỜI?,không có học thì bốc pịa,dataset/images/vid_0044.jpg,dataset/videos/vid_0044.mp4,Offensive
7072,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Học cao chưa chắc đã có ý thức,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
